,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
30447,60,2,1,6,0,1,0,1,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30448,35,6,1,2,0,0,0,0,4,0,2,3,2,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30449,28,5,2,6,0,1,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30450,60,3,1,3,0,1,0,0,4,0,1,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30451,36,2,1,6,0,1,0,0,4,0,1,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30452,60,1,1,6,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30453,31,1,0,6,0,0,0,0,4,0,1,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30454,26,6,2,4,0,1,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30455,30,3,1,5,0,1,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30456,49,1,1,6,0,1,1,1,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30457,58,8,1,6,0,1,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30458,30,2,2,6,0,1,1,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30459,31,1,0,6,0,1,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30460,81,8,1,3,0,0,0,0,4,0,2,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30461,39,1,1,4,0,0,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30462,41,4,1,2,0,1,1,0,4,0,1,3,2,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30463,30,10,1,4,0,0,0,0,4,0,1,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30464,39,1,1,4,0,1,0,0,4,0,3,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30465,35,6,1,2,0,1,0,0,4,0,1,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30466,36,1,1,4,0,1,0,1,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30467,65,2,1,6,0,0,0,1,4,0,3,6,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30468,28,1,1,6,0,1,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30469,36,3,1,3,0,1,0,1,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30470,34,6,1,5,0,1,1,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30471,36,10,2,6,0,1,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30472,50,3,1,2,0,1,0,0,4,0,3,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30473,35,6,1,2,0,0,0,0,4,0,1,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30474,26,9,2,6,0,0,1,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30475,52,1,2,4,0,0,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30476,34,6,1,5,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30477,25,4,2,6,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30478,28,3,1,2,0,0,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30479,43,0,1,2,0,1,0,0,4,0,3,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30480,51,3,1,1,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30481,30,6,2,4,0,1,1,0,4,0,2,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30482,59,8,1,2,0,0,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30483,27,9,2,4,0,0,0,0,4,0,2,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30484,27,2,2,6,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30485,32,9,2,6,0,0,1,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30486,66,2,1,6,0,0,0,0,4,0,4,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30487,31,1,2,6,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30488,49,1,1,6,0,1,0,1,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30489,52,1,2,4,0,0,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30490,57,1,2,6,0,0,1,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30491,31,9,2,6,0,0,1,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30492,25,4,1,6,0,0,0,0,4,0,1,999,2,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30493,36,4,1,6,0,0,1,0,4,0,2,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30494,42,1,1,5,0,1,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30495,62,8,1,5,0,1,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30496,42,1,1,5,0,0,1,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30497,53,1,0,6,0,1,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30498,27,2,2,6,0,0,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30499,35,6,1,4,0,0,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30500,26,1,2,6,0,1,0,1,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30501,30,10,1,4,0,1,0,0,4,0,3,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30502,59,8,1,2,0,1,0,0,4,0,6,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30503,39,3,1,3,0,0,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30504,45,3,1,3,0,1,1,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30505,43,1,2,6,0,1,0,1,4,0,6,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30506,33,6,1,4,0,0,1,0,4,0,2,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30507,35,3,1,1,0,1,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30508,34,6,1,5,0,0,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30509,33,3,1,4,0,1,1,0,4,0,2,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30510,33,3,1,4,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30511,60,3,1,6,0,1,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30512,34,6,1,5,0,0,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30513,30,1,2,6,0,0,0,1,4,0,6,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30514,42,6,1,4,0,1,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30515,53,2,1,4,0,1,0,0,4,0,2,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30516,31,1,2,6,0,1,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30517,42,1,1,5,0,1,1,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30518,45,3,1,3,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30519,49,10,1,4,0,1,0,1,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30520,57,4,1,6,0,1,0,0,4,0,2,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30521,55,4,1,3,0,0,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30522,25,4,2,6,0,1,1,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30523,35,1,1,5,0,1,0,0,4,0,2,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30524,27,3,2,4,0,0,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30525,31,9,2,6,0,0,1,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30526,58,8,1,6,0,1,0,1,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30527,43,1,1,5,0,1,1,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30528,31,1,0,6,0,1,1,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30529,31,6,1,4,0,0,0,0,4,0,6,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30530,38,1,2,6,0,0,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30531,36,0,1,3,0,0,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30532,42,1,1,6,0,1,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30533,41,1,2,4,0,1,0,0,4,0,3,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30534,35,6,1,4,0,0,0,0,4,0,3,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30535,39,4,1,5,0,1,0,0,4,0,3,11,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30536,27,4,2,6,0,1,0,0,4,0,6,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30537,27,4,2,6,0,1,0,0,4,0,4,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30538,53,1,1,4,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30539,19,9,2,3,0,1,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30540,27,4,2,6,0,1,0,1,4,0,9,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30541,44,1,0,4,0,1,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30542,20,4,2,6,0,0,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30543,45,0,1,1,0,0,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30544,42,1,1,5,0,1,0,0,4,0,3,9,2,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30545,36,2,1,6,0,0,1,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30546,31,3,1,2,0,1,0,0,4,0,7,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30547,34,5,1,1,0,0,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30548,39,3,1,3,0,0,1,0,4,0,3,999,2,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30549,35,1,1,5,0,1,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30550,44,5,2,5,0,1,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30551,30,5,1,6,0,0,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30552,51,3,1,1,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30553,31,4,2,6,0,0,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30554,34,1,2,6,0,0,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30555,51,3,1,1,0,1,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30556,39,1,2,6,0,0,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30557,54,3,1,1,0,0,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30558,52,1,1,6,0,0,1,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30559,28,1,2,6,0,0,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30560,48,1,1,6,0,0,1,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30561,42,7,2,4,0,1,0,1,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30562,53,4,1,5,0,1,0,1,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30563,39,3,2,3,0,1,1,0,4,0,3,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30564,39,3,2,3,0,0,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30565,58,1,1,6,0,1,1,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30566,56,7,1,4,0,1,1,1,4,0,3,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30567,30,4,2,5,0,0,0,0,4,0,4,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30568,57,5,1,6,0,1,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30569,39,1,1,4,0,0,0,0,4,0,2,999,2,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30570,56,1,1,3,0,1,1,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30571,30,10,1,4,0,1,1,1,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30572,30,1,1,6,0,1,1,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30573,22,9,2,4,0,1,1,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30574,42,1,1,6,0,1,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30575,52,3,1,1,0,0,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30576,34,6,1,5,0,1,1,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30577,28,4,2,4,0,1,0,0,4,0,3,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30578,35,7,2,6,0,0,1,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30579,35,1,1,4,0,1,1,1,4,0,10,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30580,32,5,1,2,0,1,0,0,4,0,3,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30581,61,4,0,5,0,1,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30582,42,1,1,6,0,1,0,0,4,0,6,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30583,50,5,1,4,0,1,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30584,41,6,2,4,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30585,26,9,2,4,0,0,0,0,4,0,3,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30586,40,1,1,6,0,0,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30587,38,3,1,3,0,1,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30588,36,0,1,3,0,0,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30589,81,8,1,1,0,0,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30590,46,6,1,2,0,1,0,1,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30591,56,4,1,5,0,1,1,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30592,59,8,1,1,0,0,0,0,4,0,6,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30593,21,9,2,4,0,0,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30594,44,4,1,4,0,0,0,0,4,0,5,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30595,50,3,1,2,0,1,0,1,4,0,4,3,2,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30596,51,4,1,5,0,1,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30597,39,1,1,4,0,0,0,1,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30598,46,3,1,2,0,1,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30599,53,4,1,5,0,0,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30600,29,2,1,6,0,0,0,1,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30601,39,1,1,4,0,0,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30602,39,1,1,6,0,1,0,1,4,0,6,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30603,37,0,1,6,0,1,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30604,53,2,1,4,0,1,0,0,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30605,37,4,2,5,0,0,0,1,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30606,43,3,1,3,0,1,1,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30607,34,6,1,5,0,1,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30608,27,9,2,6,0,1,0,1,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30609,42,6,1,4,0,1,0,0,4,0,2,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30610,59,2,1,6,0,0,0,1,4,0,8,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30611,45,1,1,6,0,1,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30612,43,1,1,4,0,1,0,0,4,0,4,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30613,44,5,1,4,0,1,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30614,57,0,1,3,0,1,0,0,4,0,4,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30615,59,8,1,2,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30616,48,10,1,5,0,1,1,0,4,0,4,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30617,32,6,2,4,0,0,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30618,30,3,1,5,0,0,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30619,50,0,1,3,0,1,0,1,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30620,29,1,1,6,0,1,0,0,4,0,4,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30621,44,5,2,5,0,1,0,0,4,0,5,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30622,37,4,2,5,0,1,0,0,4,0,4,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30623,46,1,2,4,0,0,1,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30624,49,4,1,4,0,1,0,0,4,0,1,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30625,53,1,1,3,0,0,0,1,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30626,51,10,1,4,0,0,0,0,4,0,5,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30627,24,4,2,4,0,1,0,0,4,0,4,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30628,44,5,2,5,0,0,0,0,4,0,6,12,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30629,37,3,2,6,0,1,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30630,44,5,1,4,0,0,1,0,4,0,4,999,2,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30631,36,2,1,6,0,1,0,0,4,0,6,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30632,39,10,2,3,0,1,0,1,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30633,31,6,1,4,0,0,0,1,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30634,56,7,1,4,0,0,0,0,4,0,8,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30635,56,6,0,4,0,0,0,1,4,0,7,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30636,49,1,0,6,0,0,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30637,36,4,1,5,0,1,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30638,50,5,1,3,0,1,1,0,4,0,6,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30639,25,2,2,6,0,1,0,0,4,0,5,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30640,56,6,1,4,0,1,0,0,4,0,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30641,34,1,1,6,0,1,1,1,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30642,59,2,1,6,0,1,0,0,4,0,7,6,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30643,45,1,1,6,0,1,1,1,4,0,3,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
30644,60,1,1,6,0,1,0,0,4,0,2,11,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30645,39,3,2,1,0,0,1,0,4,1,2,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30646,36,6,1,4,0,1,0,0,4,1,2,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30647,29,1,2,6,0,1,0,0,4,1,8,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30648,37,3,1,2,0,1,0,0,4,1,4,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30649,25,6,1,4,0,0,0,0,4,1,2,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30650,36,1,0,4,0,1,0,0,4,1,5,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30651,33,8,1,4,0,1,0,0,4,1,3,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
30652,32,3,2,1,0,1,0,0,4,1,2,999,1,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30653,28,6,2,6,0,0,0,0,4,1,2,999,1,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30654,34,1,1,6,0,1,0,0,4,1,3,999,1,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30655,58,6,0,4,0,1,0,0,4,1,6,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30656,40,1,2,4,0,1,0,0,4,1,3,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30657,36,3,1,2,0,1,0,0,4,1,5,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30658,33,2,1,6,0,1,0,0,4,1,6,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30659,38,1,1,6,0,0,0,1,4,1,6,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30660,48,6,1,1,0,0,0,0,4,1,5,999,1,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30661,57,8,1,2,0,0,0,0,4,1,4,999,1,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30662,41,3,1,3,0,1,0,0,4,1,4,999,1,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30663,55,8,1,1,0,0,0,0,4,1,5,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30664,40,3,1,3,0,0,0,0,4,1,4,999,2,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30665,36,1,0,4,0,1,0,1,4,1,2,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30666,32,4,2,5,0,0,0,0,4,1,2,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30667,36,3,1,3,0,1,0,0,4,1,5,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30668,19,9,2,4,0,0,1,0,4,1,4,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30669,44,3,1,1,0,1,0,1,4,1,7,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30670,37,1,1,3,0,1,0,0,4,1,2,999,1,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30671,44,6,1,4,0,1,0,0,4,1,5,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30672,29,1,2,6,0,0,0,0,4,1,6,999,1,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30673,44,1,2,5,0,0,0,0,4,1,6,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30674,37,3,1,2,0,0,0,0,4,1,5,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30675,37,1,1,3,0,1,0,0,4,1,7,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30676,33,7,1,3,0,1,0,0,4,1,1,999,1,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
30677,40,3,1,3,0,1,0,0,4,1,3,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
